energy,xs
110000,3.481267344995227e-43
111000,3.54546865491102e-43
112000,3.6102510248000195e-43
113000,3.675614453277246e-43
114000,3.741558939018192e-43
115000,3.8080844807556854e-43
116000,3.875191077276941e-43
117000,3.942878727420776e-43
118000,4.011147430075001e-43
119000,4.079997184173966e-43
120000,4.1494279886962285e-43
121000,4.219439842662384e-43
122000,4.290032745133002e-43
123000,4.3612066952066845e-43
124000,4.4329616920182295e-43
125000,4.5052977347369125e-43
126000,4.578214822564832e-43
127000,4.651712954735384e-43
128000,4.72579213051179e-43
129000,4.800452349185716e-43
130000,4.875693610075968e-43
131000,4.951515912527253e-43
132000,5.0279192559090036e-43
133000,5.104903639614269e-43
134000,5.18246906305866e-43
135000,5.260615525679355e-43
136000,5.3393430269341435e-43
137000,5.418651566300531e-43
138000,5.498541143274891e-43
139000,5.5790117573716405e-43
140000,5.660063408122479e-43
141000,5.741696095075656e-43
142000,5.82390981779527e-43
143000,5.9067045758606055e-43
144000,5.990080368865506e-43
145000,6.07403719641777e-43
146000,6.158575058138583e-43
147000,6.2436939536619735e-43
148000,6.3293938826342895e-43
149000,6.4156748447137056e-43
150000,6.502536839569754e-43
151000,6.589979866882871e-43
152000,6.678003926343976e-43
153000,6.766609017654048e-43
154000,6.855795140523751e-43
155000,6.9455622946730414e-43
156000,7.035910479830835e-43
157000,7.126839695734644e-43
158000,7.218349942130268e-43
159000,7.310441218771467e-43
160000,7.40311352541968e-43
161000,7.496366861843726e-43
162000,7.590201227819537e-43
163000,7.684616623129903e-43
164000,7.779613047564209e-43
165000,7.875190500918202e-43
166000,7.971348982993777e-43
167000,8.068088493598727e-43
168000,8.16540903254655e-43
169000,8.263310599656252e-43
170000,8.361793194752139e-43
171000,8.460856817663652e-43
172000,8.56050146822516e-43
173000,8.660727146275818e-43
174000,8.761533851659376e-43
175000,8.862921584224053e-43
176000,8.964890343822352e-43
177000,9.067440130310938e-43
178000,9.170570943550493e-43
179000,9.274282783405573e-43
180000,9.37857564974449e-43
181000,9.483449542439185e-43
182000,9.588904461365102e-43
183000,9.694940406401088e-43
184000,9.801557377429263e-43
185000,9.908755374334929e-43
186000,1.001653439700647e-42
187000,1.0124894445335229e-42
188000,1.0233835519215445e-42
189000,1.0343357618544148e-42
190000,1.0453460743221062e-42
191000,1.0564144893148537e-42
192000,1.067541006823145e-42
193000,1.0787256268377149e-42
194000,1.0899683493495351e-42
195000,1.1012691743498094e-42
196000,1.112628101829964e-42
197000,1.1240451317816437e-42
198000,1.1355202641967024e-42
199000,1.1470534990671991e-42
200000,1.1586448363853901e-42
201000,1.1702942761437247e-42
202000,1.1820018183348376e-42
203000,1.1937674629515459e-42
204000,1.2055912099868407e-42
205000,1.2174730594338844e-42
206000,1.2294130112860053e-42
207000,1.241411065536692e-42
208000,1.2534672221795891e-42
209000,1.2655814812084936e-42
210000,1.2777538426173485e-42
211000,1.289984306400242e-42
212000,1.3022728725513993e-42
213000,1.3146195410651822e-42
214000,1.3270243119360832e-42
215000,1.3394871851587236e-42
216000,1.3520081607278475e-42
217000,1.364587238638321e-42
218000,1.3772244188851269e-42
219000,1.3899197014633625e-42
220000,1.4026730863682368e-42
221000,1.4154845735950662e-42
222000,1.428354163139273e-42
223000,1.4412818549963814e-42
224000,1.454267649162015e-42
225000,1.4673115456318955e-42
226000,1.4804135444018386e-42
227000,1.4935736454677512e-42
228000,1.5067918488256304e-42
229000,1.5200681544715612e-42
230000,1.5334025624017115e-42
231000,1.5467950726123345e-42
232000,1.560245685099762e-42
233000,1.5737543998604056e-42
234000,1.5873212168907534e-42
235000,1.6009461361873662e-42
236000,1.6146291577468792e-42
237000,1.628370281565999e-42
238000,1.6421695076414996e-42
239000,1.6560268359702232e-42
240000,1.6699422665490773e-42
241000,1.6839157993750347e-42
242000,1.697947434445129e-42
243000,1.7120371717564536e-42
244000,1.726185011306166e-42
245000,1.740390953091477e-42
246000,1.7546549971096562e-42
247000,1.768977143358027e-42
248000,1.783357391833967e-42
249000,1.797795742534909e-42
250000,1.8122921954583327e-42
251000,1.826846750601771e-42
252000,1.8414594079628042e-42
253000,1.8561301675390613e-42
254000,1.8708590293282176e-42
255000,1.8856459933279923e-42
256000,1.9004910595361515e-42
257000,1.9153942279505033e-42
258000,1.9303554985688994e-42
259000,1.9453748713892306e-42
260000,1.9604523464094304e-42
261000,1.9755879236274695e-42
262000,1.9907816030413614e-42
263000,2.006033384649153e-42
264000,2.0213432684489303e-42
265000,2.0367112544388142e-42
266000,2.0521373426169614e-42
267000,2.067621532981564e-42
268000,2.0831638255308466e-42
269000,2.0987642202630667e-42
270000,2.1144227171765145e-42
271000,2.1301393162695115e-42
272000,2.1459140175404097e-42
273000,2.1617468209875917e-42
274000,2.1776377266094693e-42
275000,2.193586734404484e-42
276000,2.209593844371104e-42
277000,2.2256590565078258e-42
278000,2.2417823708131734e-42
279000,2.2579637872856962e-42
280000,2.2742033059239696e-42
281000,2.2905009267265956e-42
282000,2.3068566496921995e-42
283000,2.3232704748194313e-42
284000,2.3397424021069655e-42
285000,2.3562724315534983e-42
286000,2.3728605631577492e-42
287000,2.3895067969184616e-42
288000,2.406211132834398e-42
289000,2.4229735709043433e-42
290000,2.4397941111271045e-42
291000,2.456672753501508e-42
292000,2.4736094980264004e-42
293000,2.4906043447006473e-42
294000,2.5076572935231353e-42
295000,2.5247683444927685e-42
296000,2.5419374976084688e-42
297000,2.5591647528691775e-42
298000,2.576450110273854e-42
299000,2.5937935698214746e-42
300000,2.611195131511031e-42
301000,2.6286547953415338e-42
302000,2.646172561312008e-42
303000,2.663748429421498e-42
304000,2.6813823996690608e-42
305000,2.699074472053769e-42
306000,2.7168246465747116e-42
307000,2.7346329232309933e-42
308000,2.7524993020217286e-42
309000,2.770423782946053e-42
310000,2.788406366003111e-42
311000,2.8064470511920618e-42
312000,2.8245458385120796e-42
313000,2.8427027279623505e-42
314000,2.8609177195420743e-42
315000,2.879190813250462e-42
316000,2.8975220090867385e-42
317000,2.91591130705014e-42
318000,2.934358707139916e-42
319000,2.952864209355328e-42
320000,2.9714278136956456e-42
321000,2.990049520160153e-42
322000,3.008729328748145e-42
323000,3.027467239458926e-42
324000,3.0462632522918134e-42
325000,3.065117367246132e-42
326000,3.08402958432122e-42
327000,3.102999903516423e-42
328000,3.1220283248311e-42
329000,3.141114848264616e-42
330000,3.160259473816347e-42
331000,3.179462201485679e-42
332000,3.198723031272008e-42
333000,3.218041963174737e-42
334000,3.237418997193279e-42
335000,3.256854133327055e-42
336000,3.276347371575496e-42
337000,3.295898711938039e-42
338000,3.315508154414135e-42
339000,3.335175699003234e-42
340000,3.354901345704802e-42
341000,3.37468509451831e-42
342000,3.394526945443236e-42
343000,3.4144268984790655e-42
344000,3.4343849536252937e-42
345000,3.4544011108814195e-42
346000,3.474475370246955e-42
347000,3.494607731721412e-42
348000,3.514798195304313e-42
349000,3.535046760995188e-42
350000,3.5553534287935745e-42
351000,3.575718198699012e-42
352000,3.5961410707110506e-42
353000,3.6166220448292457e-42
354000,3.63716112105316e-42
355000,3.6577582993823584e-42
356000,3.678413579816416e-42
357000,3.6991269623549134e-42
358000,3.7198984469974366e-42
359000,3.740728033743574e-42
360000,3.761615722592927e-42
361000,3.782561513545095e-42
362000,3.803565406599687e-42
363000,3.824627401756316e-42
364000,3.845747499014601e-42
365000,3.8669256983741663e-42
366000,3.8881619998346416e-42
367000,3.909456403395661e-42
368000,3.9308089090568623e-42
369000,3.95221951681789e-42
370000,3.9736882266783945e-42
371000,3.995215038638028e-42
372000,4.0167999526964494e-42
373000,4.03844296885332e-42
374000,4.060144087108308e-42
375000,4.0819033074610855e-42
376000,4.103720629911327e-42
377000,4.1255960544587145e-42
378000,4.147529581102934e-42
379000,4.1695212098436716e-42
380000,4.1915709406806204e-42
381000,4.21367877361348e-42
382000,4.235844708641945e-42
383000,4.2580687457657276e-42
384000,4.280350884984531e-42
385000,4.302691126298071e-42
386000,4.325089469706061e-42
387000,4.3475459152082237e-42
388000,4.3700604628042795e-42
389000,4.392633112493956e-42
390000,4.415263864276985e-42
391000,4.437952718153098e-42
392000,4.460699674122033e-42
393000,4.483504732183534e-42
394000,4.5063678923373407e-42
395000,4.529289154583199e-42
396000,4.552268518920864e-42
397000,4.5753059853500866e-42
398000,4.5984015538706235e-42
399000,4.621555224482235e-42
400000,4.644766997184682e-42
401000,4.668036871977729e-42
402000,4.691364848861149e-42
403000,4.7147509278347085e-42
404000,4.738195108898185e-42
405000,4.761697392051354e-42
406000,4.7852577772939946e-42
407000,4.808876264625892e-42
408000,4.8325528540468266e-42
409000,4.8562875455565894e-42
410000,4.8800803391549707e-42
411000,4.9039312348417625e-42
412000,4.927840232616757e-42
413000,4.951807332479756e-42
414000,4.975832534430559e-42
415000,4.99991583846897e-42
416000,5.0240572445947903e-42
417000,5.0482567528078294e-42
418000,5.0725143631078964e-42
419000,5.096830075494804e-42
420000,5.1212038899683656e-42
421000,5.1456358065283964e-42
422000,5.170125825174717e-42
423000,5.194673945907149e-42
424000,5.2192801687255115e-42
425000,5.2439444936296295e-42
426000,5.268666920619335e-42
427000,5.2934474496944526e-42
428000,5.318286080854815e-42
429000,5.3431828141002507e-42
430000,5.3681376494306005e-42
431000,5.393150586845699e-42
432000,5.418221626345383e-42
433000,5.4433507679294965e-42
434000,5.468538011597879e-42
435000,5.493783357350374e-42
436000,5.5190868051868315e-42
437000,5.544448355107095e-42
438000,5.5698680071110154e-42
439000,5.5953457611984445e-42
440000,5.6208816173692334e-42
441000,5.646475575623239e-42
442000,5.6721276359603156e-42
443000,5.6978377983803214e-42
444000,5.723606062883117e-42
445000,5.749432429468562e-42
446000,5.775316898136517e-42
447000,5.801259468886849e-42
448000,5.827260141719424e-42
449000,5.853318916634106e-42
450000,5.879435793630765e-42
451000,5.905610772709273e-42
452000,5.931843853869499e-42
453000,5.958135037111315e-42
454000,5.984484322434598e-42
455000,6.010891709839222e-42
456000,6.037357199325064e-42
457000,6.063880790892003e-42
458000,6.090462484539918e-42
459000,6.117102280268687e-42
460000,6.1438001780782e-42
461000,6.170556177968334e-42
462000,6.197370279938976e-42
463000,6.224242483990009e-42
464000,6.251172790121325e-42
465000,6.278161198332809e-42
466000,6.305207708624352e-42
467000,6.332312320995846e-42
468000,6.359475035447184e-42
469000,6.386695851978253e-42
470000,6.413974770588954e-42
471000,6.441311791279178e-42
472000,6.468706914048823e-42
473000,6.496160138897786e-42
474000,6.523671465825969e-42
475000,6.551240894833269e-42
476000,6.578868425919586e-42
477000,6.606554059084822e-42
478000,6.634297794328882e-42
479000,6.662099631651666e-42
480000,6.689959571053085e-42
481000,6.717877612533039e-42
482000,6.745853756091435e-42
483000,6.773888001728188e-42
484000,6.801980349443201e-42
485000,6.830130799236378e-42
486000,6.858339351107644e-42
487000,6.886606005056897e-42
488000,6.914930761084056e-42
489000,6.943313619189036e-42
490000,6.971754579371748e-42
491000,7.000253641632107e-42
492000,7.028810805970028e-42
493000,7.057426072385432e-42
494000,7.086099440878233e-42
495000,7.114830911448347e-42
496000,7.143620484095701e-42
497000,7.172468158820211e-42
498000,7.201373935621796e-42
499000,7.23033781450038e-42
500000,7.259359795455884e-42
501000,7.288439878488236e-42
502000,7.317578063597352e-42
503000,7.346774350783165e-42
504000,7.376028740045596e-42
505000,7.405341231384569e-42
506000,7.434711824800016e-42
507000,7.464140520291864e-42
508000,7.493627317860039e-42
509000,7.523172217504468e-42
510000,7.552775219225087e-42
511000,7.582436323021823e-42
512000,7.612155528894607e-42
513000,7.641932836843371e-42
514000,7.671768246868052e-42
515000,7.701661758968574e-42
516000,7.731613373144878e-42
517000,7.761623089396897e-42
518000,7.791690907724562e-42
519000,7.821816828127817e-42
520000,7.852000850606593e-42
521000,7.882242975160826e-42
522000,7.912543201790457e-42
523000,7.942901530495418e-42
524000,7.973317961275658e-42
525000,8.003792494131105e-42
526000,8.034325129061704e-42
527000,8.064915866067398e-42
528000,8.095564705148126e-42
529000,8.126271646303826e-42
530000,8.157036689534447e-42
531000,8.187859834839923e-42
532000,8.218741082220209e-42
533000,8.249680431675238e-42
534000,8.280677883204957e-42
535000,8.311733436809313e-42
536000,8.34284709248825e-42
537000,8.374018850241715e-42
538000,8.405248710069654e-42
539000,8.436536671972012e-42
540000,8.467882735948739e-42
541000,8.499286901999781e-42
542000,8.530749170125085e-42
543000,8.562269540324601e-42
544000,8.593848012598282e-42
545000,8.625484586946072e-42
546000,8.657179263367922e-42
547000,8.688932041863784e-42
548000,8.72074292243361e-42
549000,8.752611905077351e-42
550000,8.78453898979496e-42
551000,8.816524176586385e-42
552000,8.848567465451582e-42
553000,8.880668856390504e-42
554000,8.912828349403106e-42
555000,8.94504594448934e-42
556000,8.977321641649162e-42
557000,9.009655440882524e-42
558000,9.042047342189384e-42
559000,9.074497345569696e-42
560000,9.10700545102342e-42
561000,9.139571658550503e-42
562000,9.172195968150916e-42
563000,9.204878379824605e-42
564000,9.237618893571532e-42
565000,9.270417509391654e-42
566000,9.30327422728493e-42
567000,9.336189047251316e-42
568000,9.369161969290775e-42
569000,9.402192993403269e-42
570000,9.435282119588749e-42
571000,9.46842934784718e-42
572000,9.501634678178523e-42
573000,9.534898110582739e-42
574000,9.568219645059787e-42
575000,9.601599281609632e-42
576000,9.635037020232234e-42
577000,9.668532860927557e-42
578000,9.702086803695558e-42
579000,9.735698848536205e-42
580000,9.769368995449458e-42
581000,9.803097244435283e-42
582000,9.836883595493645e-42
583000,9.870728048624504e-42
584000,9.904630603827826e-42
585000,9.938591261103578e-42
586000,9.97261002045172e-42
587000,1.0006686881872224e-41
588000,1.0040821845365048e-41
589000,1.0075014910930168e-41
590000,1.0109266078567541e-41
591000,1.014357534827714e-41
592000,1.0177942720058922e-41
593000,1.0212368193912867e-41
594000,1.0246851769838933e-41
595000,1.028139344783709e-41
596000,1.0315993227907309e-41
597000,1.0350651110049551e-41
598000,1.0385367094263793e-41
599000,1.0420141180549997e-41
600000,1.0454973368908135e-41
601000,1.0489863659338174e-41
602000,1.0524812051840091e-41
603000,1.0559818546413843e-41
604000,1.059488314305941e-41
605000,1.063000584177676e-41
606000,1.0665186642565861e-41
607000,1.0700425545426684e-41
608000,1.0735722550359201e-41
609000,1.0771077657363389e-41
610000,1.0806490866439206e-41
611000,1.0841962177586633e-41
612000,1.0877491590805642e-41
613000,1.0913079106096204e-41
614000,1.094872472345829e-41
615000,1.0984428442891868e-41
616000,1.1020190264396923e-41
617000,1.1056010187973419e-41
618000,1.1091888213621327e-41
619000,1.1127824341340626e-41
620000,1.1163818571131292e-41
621000,1.1199870902993288e-41
622000,1.1235981336926598e-41
623000,1.1272149872931195e-41
624000,1.1308376511007052e-41
625000,1.1344661251154143e-41
626000,1.1381004093372442e-41
627000,1.1417405037661924e-41
628000,1.1453864084022566e-41
629000,1.1490381232454344e-41
630000,1.1526956482957236e-41
631000,1.156358983553121e-41
632000,1.1600281290176246e-41
633000,1.1637030846892322e-41
634000,1.1673838505679418e-41
635000,1.1710704266537503e-41
636000,1.1747628129466553e-41
637000,1.1784610094466552e-41
638000,1.1821650161537473e-41
639000,1.1858748330679293e-41
640000,1.1895904601891994e-41
641000,1.1933118975175548e-41
642000,1.1970391450529935e-41
643000,1.200772202795514e-41
644000,1.2045110707451125e-41
645000,1.2082557489017883e-41
646000,1.2120062372655389e-41
647000,1.2157625358363614e-41
648000,1.2195246446142547e-41
649000,1.2232925635992163e-41
650000,1.227066292791244e-41
651000,1.2308458321903362e-41
652000,1.23463118179649e-41
653000,1.2384223416097044e-41
654000,1.242219311629976e-41
655000,1.2460220918573046e-41
656000,1.2498306822916867e-41
657000,1.2536450829331213e-41
658000,1.257465293781606e-41
659000,1.2612913148371388e-41
660000,1.265123146099718e-41
661000,1.2689607875693413e-41
662000,1.2728042392460074e-41
663000,1.2766535011297135e-41
664000,1.2805085732204587e-41
665000,1.284369455518241e-41
666000,1.2882361480230578e-41
667000,1.2921086507349083e-41
668000,1.29598696365379e-41
669000,1.2998710867797008e-41
670000,1.30376102011264e-41
671000,1.307656763652605e-41
672000,1.311558317399594e-41
673000,1.315465681353606e-41
674000,1.3193788555146386e-41
675000,1.3232978398826898e-41
676000,1.3272226344577585e-41
677000,1.331153239239843e-41
678000,1.3350896542289418e-41
679000,1.3390318794250526e-41
680000,1.3429799148281737e-41
681000,1.3469337604383042e-41
682000,1.3508934162554418e-41
683000,1.354858882279585e-41
684000,1.3588301585107332e-41
685000,1.3628072449488827e-41
686000,1.3667901415940336e-41
687000,1.3707788484461848e-41
688000,1.3747733655053325e-41
689000,1.378773692771476e-41
690000,1.3827798302446155e-41
691000,1.3867917779247475e-41
692000,1.390809535811871e-41
693000,1.3948331039059849e-41
694000,1.3988624822070878e-41
695000,1.4028976707151772e-41
696000,1.4069386694302528e-41
697000,1.4109854783523123e-41
698000,1.4150380974813544e-41
699000,1.4190965268173782e-41
700000,1.4231607663603814e-41
701000,1.4272308161103633e-41
702000,1.431306676067322e-41
703000,1.4353883462312568e-41
704000,1.439475826602165e-41
705000,1.4435691171800467e-41
706000,1.4476682179649e-41
707000,1.451773128956723e-41
708000,1.4558838501555143e-41
709000,1.4600003815612736e-41
710000,1.464122723173999e-41
711000,1.4682508749936887e-41
712000,1.4723848370203425e-41
713000,1.4765246092539577e-41
714000,1.4806701916945336e-41
715000,1.48482158434207e-41
716000,1.488978787196564e-41
717000,1.4931418002580153e-41
718000,1.4973106235264211e-41
719000,1.5014852570017827e-41
720000,1.505665700684097e-41
721000,1.5098519545733633e-41
722000,1.51404401866958e-41
723000,1.518241892972747e-41
724000,1.5224455774828614e-41
725000,1.5266550721999234e-41
726000,1.5308703771239315e-41
727000,1.5350914922548833e-41
728000,1.5393184175927797e-41
729000,1.543551153137618e-41
730000,1.5477896988893976e-41
731000,1.5520340548481173e-41
732000,1.556284221013776e-41
733000,1.5605401973863722e-41
734000,1.564801983965905e-41
735000,1.5690695807523734e-41
736000,1.5733429877457762e-41
737000,1.5776222049461123e-41
738000,1.5819072323533802e-41
739000,1.5861980699675799e-41
740000,1.5904947177887093e-41
741000,1.5947971758167674e-41
742000,1.5991054440517537e-41
743000,1.6034195224936662e-41
744000,1.6077394111425051e-41
745000,1.612065109998268e-41
746000,1.6163966190609548e-41
747000,1.620733938330564e-41
748000,1.6250770678070955e-41
749000,1.6294260074905469e-41
750000,1.633780757380918e-41
751000,1.6381413174782075e-41
752000,1.6425076877824145e-41
753000,1.646879868293538e-41
754000,1.651257859011577e-41
755000,1.6556416599365307e-41
756000,1.660031271068398e-41
757000,1.6644266924071782e-41
758000,1.6688279239528695e-41
759000,1.6732349657054714e-41
760000,1.6776478176649832e-41
761000,1.682066479831404e-41
762000,1.6864909522047328e-41
763000,1.6909212347849683e-41
764000,1.69535732757211e-41
765000,1.6997992305661564e-41
766000,1.7042469437671071e-41
767000,1.708700467174961e-41
768000,1.7131598007897174e-41
769000,1.7176249446113748e-41
770000,1.7220958986399329e-41
771000,1.7265726628753914e-41
772000,1.731055237317748e-41
773000,1.7355436219670025e-41
774000,1.7400378168231546e-41
775000,1.7445378218862018e-41
776000,1.7490436371561459e-41
777000,1.7535552626329832e-41
778000,1.7580726983167148e-41
779000,1.762595944207339e-41
780000,1.7671250003048554e-41
781000,1.771659866609263e-41
782000,1.77620054312056e-41
783000,1.780747029838747e-41
784000,1.7852993267638232e-41
785000,1.7898574338957864e-41
786000,1.7944213512346376e-41
787000,1.7989910787803744e-41
788000,1.8035666165329973e-41
789000,1.808147964492504e-41
790000,1.8127351226588955e-41
791000,1.81732809103217e-41
792000,1.8219268696123261e-41
793000,1.8265314583993645e-41
794000,1.831141857393284e-41
795000,1.8357580665940827e-41
796000,1.8403800860017615e-41
797000,1.8450079156163182e-41
798000,1.8496415554377532e-41
799000,1.8542810054660651e-41
800000,1.858926265701253e-41
801000,1.8635773361433172e-41
802000,1.8682342167922562e-41
803000,1.872896907648069e-41
804000,1.8775654087107553e-41
805000,1.8822397199803148e-41
806000,1.8869198414567457e-41
807000,1.8916057731400482e-41
808000,1.8962975150302214e-41
809000,1.9009950671272646e-41
810000,1.9056984294311768e-41
811000,1.910407601941958e-41
812000,1.9151225846596065e-41
813000,1.9198433775841224e-41
814000,1.9245699807155046e-41
815000,1.9293023940537533e-41
816000,1.9340406175988673e-41
817000,1.9387846513508452e-41
818000,1.9435344953096866e-41
819000,1.948290149475392e-41
820000,1.9530516138479602e-41
821000,1.9578188884273895e-41
822000,1.9625919732136804e-41
823000,1.967370868206832e-41
824000,1.9721555734068437e-41
825000,1.9769460888137142e-41
826000,1.9817424144274442e-41
827000,1.9865445502480323e-41
828000,1.9913524962754775e-41
829000,1.99616625250978e-41
830000,2.0009858189509383e-41
831000,2.0058111955989525e-41
832000,2.010642382453822e-41
833000,2.0154793795155454e-41
834000,2.0203221867841235e-41
835000,2.025170804259554e-41
836000,2.0300252319418375e-41
837000,2.0348854698309739e-41
838000,2.039751517926961e-41
839000,2.044623376229799e-41
840000,2.0495010447394876e-41
841000,2.0543845234560257e-41
842000,2.0592738123794136e-41
843000,2.06416891150965e-41
844000,2.0690698208467338e-41
845000,2.073976540390666e-41
846000,2.0788890701414455e-41
847000,2.08380741009907e-41
848000,2.0887315602635414e-41
849000,2.093661520634858e-41
850000,2.0985972912130197e-41
851000,2.103538871998025e-41
852000,2.1084862629898747e-41
853000,2.1134394641885667e-41
854000,2.1183984755941025e-41
855000,2.1233632972064796e-41
856000,2.1283339290256985e-41
857000,2.1333103710517584e-41
858000,2.1382926232846584e-41
859000,2.1432806857243996e-41
860000,2.1482745583709796e-41
861000,2.1532742412243988e-41
862000,2.1582797342846565e-41
863000,2.1632910375517522e-41
864000,2.1683081510256853e-41
865000,2.173331074706455e-41
866000,2.1783598085940627e-41
867000,2.1833943526885054e-41
868000,2.1884347069897844e-41
869000,2.1934808714978977e-41
870000,2.198532846212846e-41
871000,2.2035906311346286e-41
872000,2.2086542262632438e-41
873000,2.213723631598693e-41
874000,2.2187988471409747e-41
875000,2.2238798728900884e-41
876000,2.2289667088460344e-41
877000,2.234059355008811e-41
878000,2.2391578113784184e-41
879000,2.2442620779548571e-41
880000,2.2493721547381245e-41
881000,2.2544880417282228e-41
882000,2.259609738925149e-41
883000,2.2647372463289037e-41
884000,2.269870563939487e-41
885000,2.275009691756898e-41
886000,2.2801546297811358e-41
887000,2.2853053780122007e-41
888000,2.2904619364500922e-41
889000,2.2956243050948093e-41
890000,2.300792483946352e-41
891000,2.305966473004719e-41
892000,2.3111462722699116e-41
893000,2.3163318817419277e-41
894000,2.3215233014207684e-41
895000,2.326720531306432e-41
896000,2.3319235713989185e-41
897000,2.3371324216982274e-41
898000,2.3423470822043583e-41
899000,2.3475675529173116e-41
900000,2.3527938338370863e-41
901000,2.3580259249636813e-41
902000,2.363263826297097e-41
903000,2.368507537837332e-41
904000,2.373757059584389e-41
905000,2.3790123915382635e-41
906000,2.384273533698957e-41
907000,2.389540486066469e-41
908000,2.3948132486407993e-41
909000,2.4000918214219473e-41
910000,2.4053762044099126e-41
911000,2.410666397604695e-41
912000,2.415962401006294e-41
913000,2.4212642146147094e-41
914000,2.4265718384299404e-41
915000,2.4318852724519867e-41
916000,2.437204516680849e-41
917000,2.442529571116524e-41
918000,2.447860435759015e-41
919000,2.4531971106083203e-41
920000,2.4585395956644375e-41
921000,2.4638878909273694e-41
922000,2.469241996397114e-41
923000,2.474601912073671e-41
924000,2.4799676379570406e-41
925000,2.4853391740472204e-41
926000,2.490716520344213e-41
927000,2.496099676848017e-41
928000,2.5014886435586313e-41
929000,2.5068834204760554e-41
930000,2.512284007600291e-41
931000,2.517690404931335e-41
932000,2.5231026124691885e-41
933000,2.528520630213852e-41
934000,2.5339444581653224e-41
935000,2.5393740963236026e-41
936000,2.544809544688691e-41
937000,2.5502508032605865e-41
938000,2.5556978720392896e-41
939000,2.5611507510248e-41
940000,2.566609440217117e-41
941000,2.5720739396162387e-41
942000,2.577544249222169e-41
943000,2.583020369034904e-41
944000,2.5885022990544433e-41
945000,2.593990039280791e-41
946000,2.5994835897139397e-41
947000,2.604982950353895e-41
948000,2.6104881212006535e-41
949000,2.615999102254216e-41
950000,2.621515893514583e-41
951000,2.6270384949817523e-41
952000,2.632566906655725e-41
953000,2.6381011285365006e-41
954000,2.6436411606240775e-41
955000,2.649187002918457e-41
956000,2.6547386554196365e-41
957000,2.6602961181276196e-41
958000,2.6658593910424037e-41
959000,2.6714284741639887e-41
960000,2.677003367492372e-41
961000,2.6825840710275574e-41
962000,2.688170584769543e-41
963000,2.693762908718328e-41
964000,2.699361042873911e-41
965000,2.704964987236294e-41
966000,2.7105747418054765e-41
967000,2.716190306581457e-41
968000,2.7218116815642354e-41
969000,2.727438866753811e-41
970000,2.733071862150185e-41
971000,2.738710667753357e-41
