energy,dN/dE
190.28315946348735,0.0011436388490067362
191.28464977645308,0.0011532317016972914
192.28614008941878,0.0011628381621511732
193.2876304023845,0.0011724578879208684
194.28912071535024,0.0011820905369485106
195.29061102831596,0.0011917357675688106
196.2921013412817,0.0012013932385141798
197.29359165424742,0.0012110626089222893
198.29508196721312,0.0012207435383464178
199.29657228017885,0.0012304356867687608
200.29806259314458,0.0012401387146171125
201.2995529061103,0.0012498522827851088
202.30104321907604,0.0012595760526564895
203.30253353204174,0.0012693096861335958
204.30402384500746,0.001279052845670455
205.3055141579732,0.001288805194310803
206.30700447093892,0.0012985663957312506
207.30849478390465,0.0013083361142899475
208.30998509687035,0.0013181140150808545
209.31147540983608,0.0013278997639938651
210.3129657228018,0.001337693027780689
211.31445603576753,0.0013474934741265151
212.31594634873326,0.0013573007717272022
213.31743666169896,0.0013671145903714863
214.3189269746647,0.001376934601027619
215.32041728763042,0.0013867604759333105
216.32190760059615,0.0013965918886878021
217.32339791356188,0.0014064285143441384
218.32488822652758,0.0014162700294994743
219.3263785394933,0.0014261161123806662
220.32786885245903,0.001435966442921687
221.32935916542476,0.001445820702829117
222.3308494783905,0.0014556785756311367
223.3323397913562,0.0014655397467051965
224.33383010432192,0.001475403903279487
225.33532041728765,0.0014852707344033154
226.33681073025338,0.0014951399308825604
227.3383010432191,0.00150501118517794
228.3397913561848,0.0015148841912665711
229.34128166915053,0.0015247586444712322
230.34277198211626,0.0015346342412671317
231.344262295082,0.0015445106790814098
232.34575260804772,0.0015543876561063075
233.34724292101342,0.0015642648711492045
234.34873323397915,0.001574142023539523
235.35022354694487,0.0015840188131008653
236.3517138599106,0.0015938949401783347
237.35320417287633,0.0016037701056940312
238.35469448584206,0.0016136440112021677
239.35618479880776,0.001059007015738861
240.3576751117735,0.0010658738246252636
241.35916542473922,0.0010727456808531579
242.36065573770495,0.0010796224155036548
243.36214605067067,0.0010865038600220698
244.36363636363637,0.0010933898462183822
245.3651266766021,0.0011002802062676914
246.36661698956783,0.001107174772710654
247.36810730253356,0.0011140733784539441
248.3695976154993,0.0011209758567707032
249.371087928465,0.0011278820413009973
250.37257824143072,0.0011347917660522848
251.37406855439644,0.0011417048653998476
252.37555886736217,0.001148621174087282
253.3770491803279,0.001155540527226949
254.3785394932936,0.001162462760300443
255.38002980625933,0.0011693877091590664
256.38152011922506,0.0011763152100242777
257.38301043219076,0.0011832450994881988
258.3845007451565,0.0011901772145140523
259.3859910581222,0.0011971113924366477
260.387481371088,0.0012040474709628774
261.3889716840537,0.0012109852881721766
262.3904619970194,0.0012179246825170132
263.39195230998513,0.0012248654928233645
264.39344262295083,0.001231807558291205
265.3949329359166,0.0012387507184950018
266.3964232488823,0.0012456948133841915
267.397913561848,0.0012526396832836714
268.39940387481374,0.0012595851688943127
269.40089418777944,0.0012665311112934354
270.4023845007452,0.0012734773519352904
271.4038748137109,0.0012804237326515958
272.4053651266766,0.0012873700956520227
273.40685543964236,0.0012943162835246783
274.40834575260806,0.0013012621392366236
275.4098360655738,0.0013082075061343922
276.4113263785395,0.001315152227944466
277.4128166915052,0.0013220961487738255
278.41430700447097,0.0013290391131104166
279.41579731743667,0.001335980965823692
280.4172876304024,0.0013429215521651085
281.4187779433681,0.0013498607177686666
282.4202682563338,0.0013567983086513985
283.4217585692996,0.001363734171213903
284.4232488822653,0.0013706681522408569
285.42473919523104,0.001377600098901548
286.42622950819674,0.001384529858750387
287.42771982116244,0.0013914572797274227
288.4292101341282,0.0013983822101589134
289.4307004470939,0.0014053044987577914
290.43219076005965,0.0014122239946242235
291.43368107302535,0.001419140547246153
292.43517138599105,0.0014260540064997835
293.4366616989568,0.001432964222650167
294.4381520119225,0.0014398710463516965
295.43964232488827,0.00144677432864866
296.44113263785397,0.00145367392097575
297.44262295081967,0.0014605696751586236
298.4441132637854,0.0014674614434144336
299.4456035767511,0.0014743490783523468
300.4470938897169,0.0014812324329741052
301.4485842026826,0.0014881113606745352
302.45007451564834,0.0014949857152421254
303.45156482861404,0.0015018553508595158
304.45305514157974,0.0015087201221040583
305.4545454545455,0.0015155798839483886
306.4560357675112,0.0015224344917608883
307.45752608047695,0.0015292838013062958
308.45901639344265,0.0015361276687462116
309.46050670640835,0.0015429659506396216
310.4619970193741,0.0015497985039434584
311.4634873323398,0.0015566251860131464
312.46497764530557,0.0015634458546030894
313.46646795827127,0.0015702603678672813
314.46795827123697,0.0015770685843597403
315.4694485842027,0.001583870363035127
316.4709388971684,0.0015906655632492528
317.4724292101342,0.00159745404475958
318.4739195230999,0.001604235667725789
319.4754098360656,0.0016110102927102815
320.47690014903134,0.0016177777806786902
321.47839046199704,0.001624537993000444
322.4798807749628,0.0016312907914492656
323.4813710879285,0.0016380360382036788
324.4828614008942,0.001644773595847511
325.48435171385995,0.00165150332737045
326.48584202682565,0.0016582250961685288
327.4873323397914,0.0016649387660445866
328.4888226527571,0.001671644201208871
329.4903129657228,0.0016783412662794161
330.49180327868856,0.0016850298262826111
331.49329359165426,0.001691709746653678
332.49478390462,0.0016983808932371184
333.4962742175857,0.001705043132287244
334.4977645305514,0.001711696330468596
335.4992548435172,0.0017183403548564464
336.5007451564829,0.0017249750729372434
337.50223546944864,0.0017316003526090566
338.50372578241434,0.0017382160621820539
339.50521609538004,0.0017448220703789076
340.5067064083458,0.0017514182463352376
341.5081967213115,0.001758004459600044
342.50968703427725,0.0017645805801360763
343.51117734724295,0.001771146478320346
344.51266766020865,0.0017777020249443716
345.5141579731744,0.0017842470912146965
346.5156482861401,0.0017907815487531774
347.51713859910586,0.0017973052695974137
348.51862891207156,0.0018038181262010507
349.52011922503726,0.0018103199914341625
350.521609538003,0.001816810738583515
351.5230998509687,0.0018232902413529576
352.5245901639345,0.0018297583738636877
353.5260804769002,0.0018362150106545276
354.5275707898659,0.0018426600266822153
355.52906110283163,0.041149093297321644
356.53055141579733,0.001855514698366111
357.5320417287631,0.0018619241060275566
358.5335320417288,0.0018683213969367086
359.5350223546945,0.0018747064481433378
360.53651266766025,0.0018810791371163763
361.53800298062595,0.0018874393417440917
362.5394932935917,0.0018937869403341558
363.5409836065574,0.0019001218116138135
364.5424739195231,0.00190644383472991
365.54396423248886,0.001912752889248963
366.54545454545456,0.001919048855157176
367.5469448584203,0.0019253316128604646
368.548435171386,0.0019316010431843819
369.5499254843517,0.001937857027374093
370.5514157973175,0.0019440994470942996
371.5529061102832,0.0019503281844290724
372.55439642324893,0.0019565431218817497
373.55588673621463,0.0019627441423747324
374.55737704918033,0.0019689311292492508
375.5588673621461,0.0019751039662651185
376.5603576751118,0.001981262537600428
377.56184798807755,0.0019874067278512356
378.56333830104325,0.001993536422031159
379.56482861400895,0.0019996515055709474
380.5663189269747,0.0020057518643180746
381.5678092399404,0.0020118373845361163
382.56929955290616,0.0020179079529043333
383.57078986587186,0.002023963456516905
384.57228017883756,0.0020300037828823872
385.5737704918033,0.002036028819922947
386.575260804769,0.0020420384559735566
387.5767511177348,0.0020480325797812026
388.5782414307005,0.0020540110805039686
389.57973174366623,0.002059973847710078
390.58122205663193,0.002065920771376882
391.58271236959763,0.002071851741889747
392.5842026825634,0.0020777666500408866
393.5856929955291,0.002083665387028149
394.58718330849484,0.0020895478444536405
395.58867362146054,0.0020954139143224324
396.59016393442624,0.002101263489040965
397.591654247392,0.002107096461415555
398.5931445603577,0.0021129127246507355
399.59463487332346,0.0021187121723474965
400.59612518628916,0.0021244946985014353
401.59761549925486,0.0021302601975008314
402.5991058122206,0.002136008564124602
403.6005961251863,0.0021417396935401573
404.60208643815207,0.0021474534813010955
405.60357675111777,0.0021531498233449122
406.60506706408347,0.002158828615990407
407.6065573770492,0.00216448975593516
408.6080476900149,0.002170133140252687
409.6095380029807,0.002175758666389655
410.6110283159464,0.002181366232162823
411.6125186289121,0.0021869557357558893
412.61400894187784,0.002192527075716204
413.61549925484354,0.0021980801509512817
414.6169895678093,0.00220361486072524
415.618479880775,0.002209131104654967
416.6199701937407,0.002214628782706281
417.62146050670646,0.0022201077951896826
418.62295081967216,0.002225568042756166
419.6244411326379,0.0022310094263926893
420.6259314456036,0.0022364318474175134
421.6274217585693,0.0022418352074753964
422.62891207153507,0.00224721940853239
423.63040238450077,0.0022525843528706717
424.6318926974665,0.002257929943083002
425.6333830104322,0.0022632560820670137
426.6348733233979,0.002268562673019224
427.6363636363637,0.002273849619428892
428.6378539493294,0.0022791168250715344
429.63934426229514,0.002284364194002278
430.64083457526084,0.002289591630548868
431.64232488822654,0.00229479903930448
432.6438152011923,0.002299986325120235
433.645305514158,0.0023051533930973627
434.64679582712375,0.0023103001485792604
435.64828614008945,0.002315426497143
436.64977645305515,0.0023205323445907797
437.6512667660209,0.002325617596940868
438.6527570789866,0.0023306821604183762
439.65424739195237,0.0023357259414455876
440.65573770491807,0.002340748846632058
441.65722801788377,0.002345750782764281
442.6587183308495,0.002350731656795146
443.6602086438152,0.00235569137583285
444.661698956781,0.0023606298471296324
445.6631892697467,0.0023655469780700803
446.6646795827124,0.0023704426761590285
447.66616989567814,0.002375316849009214
448.66766020864384,0.002380169404328403
449.6691505216096,0.0023850002499062597
450.6706408345753,0.002389809293600822
451.672131147541,0.0023945964433246102
452.67362146050675,0.002399361607030309
453.67511177347245,0.002404104692696147
454.6766020864382,0.0024088256083109466
455.6780923994039,0.002413524261858707
456.6795827123696,0.002418200561303001
457.68107302533537,0.002422854414570898
458.68256333830107,0.002427485729536633
459.6840536512668,0.00243209441400506
460.6855439642325,0.002436680375694714
461.6870342771982,0.002441243522220654
462.688524590164,0.002445783761077159
463.6900149031297,0.0024503009996201695
464.69150521609544,0.0024547951450496082
465.69299552906114,0.009159266104391633
466.69448584202684,0.0024637137844807982
467.6959761549926,0.0024681380919423243
468.6974664679583,0.002472538933174284
469.69895678092405,0.0024769162143301647
470.70044709388975,0.002481269841301514
471.7019374068555,0.002485599719700939
472.7034277198212,0.002489905754845702
473.7049180327869,0.0024941878517416444
474.70640834575266,0.002498445915068027
475.70789865871836,0.002502679849163056
476.7093889716841,0.0025068895580105245
477.7108792846498,0.0025110749452275693
478.7123695976155,0.002515235914053838
479.7138599105813,0.0025193723673422696
480.715350223547,0.0025234842075515934
481.71684053651273,0.002527571336741186
482.71833084947843,0.002531633656567999
483.71982116244413,0.002535671068286401
484.7213114754099,0.0025396834727510085
485.7228017883756,0.0025436707704228102
486.72429210134135,0.0025476328613792468
487.72578241430705,0.002551569645328407
488.72727272727275,0.0025554810216279647
489.7287630402385,0.002559366889309279
490.7302533532042,0.0025632271471071875
491.73174366616996,0.0025670616934961327
492.73323397913566,0.002570870426733001
493.73472429210136,0.0025746532449075397
494.7362146050671,0.002578410046000903
495.7377049180328,0.0025821407279527486
496.7391952309986,0.0025858451887379426
497.7406855439643,0.002589523326453242
498.74217585693,0.0025931750394146092
499.74366616989573,0.0025968002262659394
500.74515648286143,0.0026003987860995434
501.7466467958272,0.0026039706185888556
502.7481371087929,0.002607515624133813
503.7496274217586,0.0026110337040190093
504.75111773472435,0.0026145247605843555
505.75260804769005,0.0026179886974082075
506.7540983606558,0.0026214254195019186
507.7555886736215,0.0026248348335148964
508.7570789865872,0.0026282168479480695
509.75856929955296,0.002631571373373799
510.76005961251866,0.0026348983226585094
511.7615499254844,0.002638197611184243
512.7630402384501,0.002641469157063781
513.7645305514159,0.0026447128813427536
514.7660208643815,0.0026479287081813013
515.7675111773473,0.002651116565005894
516.769001490313,0.0026542763826211523
517.7704918032788,0.002657408095270388
518.7719821162444,0.0026605116406323267
519.7734724292102,0.002663586959742526
520.774962742176,0.002666633996828335
521.7764530551416,0.00266965269904956
522.7779433681073,0.002672643016142025
523.7794336810731,0.002675604899968974
524.7809239940387,0.0026785383039961887
525.7824143070045,0.0026814431827207196
526.7839046199703,0.0026843194910976496
527.785394932936,0.0026871671840222756
528.7868852459017,0.002689986215929605
529.7883755588674,0.0026927765405608717
530.7898658718332,0.0026955381109139845
531.7913561847988,0.002698270879343263
532.7928464977646,0.002700974797731296
533.7943368107303,0.002703649817653978
534.795827123696,0.0011808307060712949
535.7973174366617,0.0011823721704649817
536.7988077496275,0.001183903490185395
537.8002980625932,0.0011854246420137857
538.8017883755589,0.0011869356028551023
539.8032786885246,0.0011884363497358637
540.8047690014904,0.0011899268598020648
541.806259314456,0.0011914071103169166
542.8077496274218,0.0011928770786585293
543.8092399403876,0.0011943367423174142
544.8107302533532,0.0011957860788940429
545.812220566319,0.0011972250660961129
546.8137108792847,0.0011986536817358631
547.8152011922505,0.0012000719037271966
548.8166915052161,0.0012014797100826727
549.8181818181819,0.0012028770789104589
550.8196721311476,0.0012042639884110526
551.8211624441133,0.0012056404168739958
552.822652757079,0.001207006342674327
553.8241430700448,0.001208361744269011
554.8256333830104,0.0012097066001931747
555.8271236959762,0.001211040889056157
556.8286140089419,0.0012123645895375035
557.8301043219077,0.0012136776803827244
558.8315946348733,0.0012149801403989737
559.8330849478391,0.0012162719484504253
560.8345752608049,0.001217553083453654
561.8360655737705,0.0012188235243727054
562.8375558867363,0.001220083250214064
563.839046199702,0.0012213322400213905
564.8405365126677,0.0012225704728700843
565.8420268256334,0.0012237979278616788
566.8435171385992,0.0012250145841179632
567.8450074515649,0.0012262204207749918
568.8464977645306,0.0012274154169768005
569.8479880774963,0.0012285995518689433
570.8494783904621,0.0012297728045918023
571.8509687034277,0.0012309351542736642
572.8524590163935,0.0012320865800235614
573.8539493293592,0.001233227060923877
574.8554396423249,0.0012343565760227452
575.8569299552906,0.0012354751043260916
576.8584202682564,0.0012365826247895284
577.8599105812222,0.0012376791163099673
578.8614008941878,0.0012387645577169282
579.8628912071536,0.001239838927763637
580.8643815201193,0.0012409022051177933
581.865871833085,0.001241954368352102
582.8673621460507,0.0012429953959345388
583.8688524590165,0.00124402526621832
584.8703427719821,0.00124504395743158
585.8718330849479,0.0012460514476667765
586.8733233979136,0.0012470477148698365
587.8748137108794,0.0012480327368290123
588.876304023845,0.0012490064911634463
589.8777943368108,0.0012499689553114664
590.8792846497765,0.001250920106518647
591.8807749627422,0.0012518599218255871
592.8822652757079,0.0012527883780553935
593.8837555886737,0.0012537054518009976
594.8852459016393,0.0012546111194122178
595.8867362146051,0.0012555053569825664
596.8882265275709,0.0012563881403359056
597.8897168405366,0.00125725944501294
598.8912071535023,0.0012581192462574955
599.892697466468,0.0012589675190027183
600.8941877794338,0.0012598042378572057
601.8956780923994,0.0012606293770910284
602.8971684053652,0.0012614429106217401
603.8986587183309,0.0012622448120004973
604.9001490312967,0.0012630350543981577
605.9016393442623,0.001263813610591561
606.9031296572281,0.0012645804529501108
607.9046199701938,0.0012653355534224756
608.9061102831595,0.0012660788835237838
609.9076005961252,0.0012668104143231914
610.909090909091,0.0012675301164321467
611.9105812220566,0.0012682379599931262
612.9120715350224,0.0012689339146693401
613.9135618479881,0.0012696179496353224
614.9150521609539,0.0012702900335685437
615.9165424739195,0.0012709501346424086
616.9180327868853,0.0012715982205205743
617.9195230998511,0.0012722342583529837
618.9210134128167,0.0012728582147737036
619.9225037257825,0.0012734700559009697
620.9239940387482,0.0012740697473394137
621.9254843517139,0.0012746572541851423
622.9269746646796,0.0012752325410336255
623.9284649776454,0.0012757955719908942
624.9299552906111,0.0012763463106884433
625.9314456035768,0.0012768847203020858
626.9329359165425,0.0012774107635752532
627.9344262295083,0.0012779244028471829
628.9359165424739,0.001278425600086393
629.9374068554397,0.0012789143169299926
630.9388971684054,0.0012793905147292326
631.9403874813711,0.001279854154601953
632.9418777943368,0.0012803051974923122
633.9433681073026,0.001280743604238367
634.9448584202684,0.0012811693356481648
635.946348733234,0.0012815823525845701
636.9478390461998,0.0012819826160595993
637.9493293591655,0.0012823700873384508
638.9508196721312,0.00128274472805366
639.9523099850969,0.0012831065003296098
640.9538002980627,0.0012834553669174003
641.9552906110283,0.0012837912913400687
642.9567809239941,0.0012841142380475526
643.9582712369598,0.0012844241725810893
644.9597615499256,0.0012847210617455153
645.9612518628912,0.001285004873788344
646.962742175857,0.0012852755785831532
647.9642324888227,0.0012855331478147554
648.9657228017884,0.0012857775551623752
649.9672131147541,0.0012860087764764863
650.9687034277199,0.0012862267899437087
651.9701937406855,0.0012864315762333804
652.9716840536513,0.0012866231186179754
653.9731743666171,0.0012868014030588727
654.9746646795828,0.001286966418247757
655.9761549925485,0.0012871181555936329
656.9776453055142,0.0012872566091457326
657.97913561848,0.0012873817754431845
658.9806259314456,0.0012874936532853605
659.9821162444114,0.0012875922434207095
660.9836065573771,0.0012876775481591666
661.9850968703428,0.001287749570921647
662.9865871833085,0.0012878083157526474
663.9880774962743,0.0012878537868337417
664.98956780924,0.0012878859880465113
665.9910581222057,0.001287904922636961
666.9925484351714,0.0012879105930230182
667.9940387481372,0.0012879030007581162
668.9955290611028,0.0012878821466210165
669.9970193740686,0.0012878480307659402
670.9985096870344,0.001287800652866127
