energy,dN/dE
1.0008510638297872,1.1521839446133598e-07
2.0017021276595743,4.588510531048353e-07
3.0025531914893615,1.0278806372682952e-06
4.003404255319149,1.8193116685428578e-06
5.004255319148935,2.8301704401303816e-06
6.005106382978723,4.0575049283466e-06
7.005957446808511,5.4983847042712845e-06
8.006808510638297,7.149900845542891e-06
9.007659574468084,9.009165848300779e-06
10.00851063829787,1.1073313539273213e-05
11.00936170212766,1.3339498988011569e-05
12.010212765957446,1.580489841927091e-05
13.011063829787233,1.8466709125536864e-05
14.011914893617021,2.1322149379699142e-05
15.012765957446808,2.4368458347871902e-05
16.013617021276595,2.7602896002358453e-05
17.014468085106383,3.102274303476768e-05
18.015319148936168,3.4625300769270276e-05
19.016170212765957,3.8407891076007455e-05
20.01702127659574,4.2367856284642736e-05
21.01787234042553,4.650255909806306e-05
22.01872340425532,5.080938250622584e-05
23.019574468085104,5.5285729700151076e-05
24.020425531914892,5.99290239860656e-05
25.02127659574468,6.473670869968692e-05
26.022127659574465,6.97062471206607e-05
27.022978723404254,7.483512238714259e-05
28.023829787234042,8.012083741052924e-05
29.024680851063827,8.556091479033139e-05
30.025531914893616,9.11528967292007e-05
31.0263829787234,9.689434494809991e-05
32.02723404255319,0.00010278284060162091
33.028085106382974,0.00010881598419345728
34.028936170212766,0.00011499139549200592
35.02978723404255,0.000121306713446144
36.030638297872336,0.00012775959610112405
37.03148936170213,0.00013434772051464176
38.03234042553191,0.00014106878267303174
39.0331914893617,0.00014792049740763175
40.03404255319148,0.00015490059831126959
41.034893617021275,0.00016200683765492214
42.03574468085106,0.00016923698630450648
43.036595744680845,0.00017658883363783109
44.03744680851064,0.0001840601874616768
45.03829787234042,0.00019164887392905422
46.03914893617021,0.00019935273745657955
47.04,0.00020716964064201553
48.040851063829784,0.00021509746418196387
49.04170212765957,0.00022313410678969576
50.04255319148936,0.00023127748511313133
51.043404255319146,0.00023952553365297864
52.04425531914893,0.00024787620468100924
53.04510638297872,0.0002563274681584894
54.04595744680851,0.0002648773116547559
55.04680851063829,0.00027352374026594876
56.047659574468085,0.00028226477653388066
57.04851063829787,0.0002910984603650682
58.049361702127655,0.0003000228489498902
59.05021276595744,0.00030903601668194017
60.05106382978723,0.0003181360550774666
61.05191489361702,0.0003273210726950177
62.0527659574468,0.0003365891950551965
63.053617021276594,0.0003459385645605909
64.05446808510638,0.0003553673404158427
65.05531914893616,0.0003648736985478599
66.05617021276595,0.00037445583152619105
67.05702127659573,0.0003841119484835434
68.05787234042553,0.00039384027503645076
