energy,xs
1134000,4.884479000873457e-43
1135000,4.909577921313612e-43
1136000,4.9347266122960035e-43
1137000,4.959925000942081e-43
1138000,4.985173014693355e-43
1139000,5.010470581309711e-43
1140000,5.035817628867737e-43
1141000,5.061214085759056e-43
1142000,5.086659880688675e-43
1143000,5.112154942673332e-43
1144000,5.137699201039876e-43
1145000,5.163292585423629e-43
1146000,5.188935025766781e-43
1147000,5.21462645231678e-43
1148000,5.2403667956247344e-43
1149000,5.266155986543846e-43
1150000,5.291993956227805e-43
1151000,5.317880636129255e-43
1152000,5.343815957998215e-43
1153000,5.369799853880539e-43
1154000,5.395832256116385e-43
1155000,5.42191309733867e-43
1156000,5.44804231047158e-43
1157000,5.47421982872902e-43
1158000,5.500445585613161e-43
1159000,5.526719514912905e-43
1160000,5.553041550702428e-43
1161000,5.579411627339695e-43
1162000,5.605829679465008e-43
1163000,5.632295641999533e-43
1164000,5.6588094501438676e-43
1165000,5.685371039376592e-43
1166000,5.711980345452847e-43
1167000,5.738637304402909e-43
1168000,5.765341852530771e-43
1169000,5.792093926412754e-43
1170000,5.818893462896102e-43
1171000,5.845740399097583e-43
1172000,5.872634672402139e-43
1173000,5.899576220461475e-43
1174000,5.926564981192742e-43
1175000,5.953600892777142e-43
1176000,5.9806838936586e-43
1177000,6.007813922542427e-43
1178000,6.034990918393981e-43
1179000,6.06221482043736e-43
1180000,6.089485568154059e-43
1181000,6.116803101281691e-43
1182000,6.1441673598126706e-43
1183000,6.1715782839929285e-43
1184000,6.199035814320625e-43
1185000,6.22653989154488e-43
1186000,6.254090456664493e-43
1187000,6.281687450926687e-43
1188000,6.309330815825854e-43
1189000,6.337020493102321e-43
1190000,6.364756424741079e-43
1191000,6.392538552970584e-43
1192000,6.420366820261513e-43
1193000,6.448241169325554e-43
1194000,6.476161543114192e-43
1195000,6.504127884817502e-43
1196000,6.532140137862968e-43
1197000,6.560198245914274e-43
1198000,6.5883021528701335e-43
1199000,6.616451802863104e-43
1200000,6.64464714025843e-43
1201000,6.6728881096528815e-43
1202000,6.7011746558735876e-43
1203000,6.729506723976888e-43
1204000,6.757884259247204e-43
1205000,6.7863072071958956e-43
1206000,6.814775513560129e-43
1207000,6.843289124301763e-43
1208000,6.871847985606234e-43
1209000,6.9004520438814304e-43
1210000,6.929101245756607e-43
1211000,6.957795538081294e-43
1212000,6.986534867924178e-43
1213000,7.015319182572046e-43
1214000,7.044148429528709e-43
1215000,7.073022556513903e-43
1216000,7.101941511462254e-43
1217000,7.130905242522199e-43
1218000,7.159913698054949e-43
1219000,7.18896682663342e-43
1220000,7.218064577041231e-43
1221000,7.247206898271612e-43
1222000,7.27639373952644e-43
1223000,7.30562505021516e-43
1224000,7.334900779953802e-43
1225000,7.364220878563954e-43
1226000,7.393585296071761e-43
1227000,7.422993982706936e-43
1228000,7.452446888901743e-43
1229000,7.481943965290023e-43
1230000,7.511485162706214e-43
1231000,7.541070432184361e-43
1232000,7.57069972495716e-43
1233000,7.60037299245498e-43
1234000,7.630090186304905e-43
1235000,7.65985125832978e-43
1236000,7.68965616054726e-43
1237000,7.71950484516887e-43
1238000,7.749397264599053e-43
1239000,7.779333371434257e-43
1240000,7.80931311846198e-43
1241000,7.83933645865988e-43
1242000,7.869403345194824e-43
1243000,7.899513731421986e-43
1244000,7.92966757088395e-43
1245000,7.959864817309802e-43
1246000,7.99010542461422e-43
1247000,8.020389346896598e-43
1248000,8.050716538440143e-43
1249000,8.081086953711012e-43
1250000,8.111500547357415e-43
1251000,8.141957274208751e-43
1252000,8.17245708927474e-43
1253000,8.202999947744557e-43
1254000,8.233585804985976e-43
1255000,8.26421461654452e-43
1256000,8.294886338142601e-43
1257000,8.325600925678682e-43
1258000,8.356358335226462e-43
1259000,8.38715852303398e-43
1260000,8.418001445522863e-43
1261000,8.44888705928742e-43
1262000,8.4798153210939e-43
1263000,8.510786187879613e-43
1264000,8.541799616752144e-43
1265000,8.572855564988564e-43
1266000,8.60395399003459e-43
1267000,8.635094849503801e-43
1268000,8.666278101176867e-43
1269000,8.697503703000717e-43
1270000,8.728771613087793e-43
1271000,8.760081789715236e-43
1272000,8.791434191324156e-43
1273000,8.822828776518791e-43
1274000,8.854265504065805e-43
1275000,8.885744332893482e-43
1276000,8.917265222090984e-43
1277000,8.948828130907601e-43
1278000,8.980433018751981e-43
1279000,9.012079845191396e-43
1280000,9.043768569950984e-43
1281000,9.075499152913036e-43
1282000,9.107271554116241e-43
1283000,9.139085733754959e-43
1284000,9.170941652178491e-43
1285000,9.202839269890367e-43
1286000,9.234778547547616e-43
1287000,9.266759445960038e-43
1288000,9.298781926089538e-43
1289000,9.330845949049368e-43
1290000,9.362951476103436e-43
1291000,9.395098468665647e-43
1292000,9.427286888299138e-43
1293000,9.459516696715639e-43
1294000,9.491787855774772e-43
1295000,9.52410032748335e-43
1296000,9.556454073994699e-43
1297000,9.588849057608006e-43
1298000,9.621285240767627e-43
1299000,9.653762586062398e-43
1300000,9.686281056225003e-43
1301000,9.718840614131294e-43
1302000,9.751441222799623e-43
1303000,9.784082845390204e-43
1304000,9.816765445204454e-43
1305000,9.849488985684332e-43
1306000,9.88225343041172e-43
1307000,9.915058743107747e-43
1308000,9.947904887632182e-43
1309000,9.980791827982772e-43
1310000,1.0013719528294637e-42
1311000,1.004668795283962e-42
1312000,1.007969706602567e-42
1313000,1.0112746832396221e-42
1314000,1.0145837216629577e-42
1315000,1.0178968183538288e-42
1316000,1.0212139698068534e-42
1317000,1.0245351725299542e-42
1318000,1.027860423044296e-42
1319000,1.0311897178842244e-42
1320000,1.0345230535972098e-42
1321000,1.0378604267437834e-42
1322000,1.0412018338974793e-42
1323000,1.0445472716447795e-42
1324000,1.0478967365850483e-42
1325000,1.0512502253304803e-42
1326000,1.0546077345060374e-42
1327000,1.0579692607493955e-42
1328000,1.0613348007108832e-42
1329000,1.0647043510534277e-42
1330000,1.0680779084524958e-42
1331000,1.0714554695960393e-42
1332000,1.0748370311844368e-42
1333000,1.0782225899304395e-42
1334000,1.0816121425591142e-42
1335000,1.0850056858077898e-42
1336000,1.0884032164260004e-42
1337000,1.0918047311754301e-42
1338000,1.0952102268298626e-42
1339000,1.0986197001751209e-42
1340000,1.1020331480090179e-42
1341000,1.105450567141302e-42
1342000,1.1088719543936032e-42
1343000,1.1122973065993787e-42
1344000,1.1157266206038634e-42
1345000,1.1191598932640139e-42
1346000,1.1225971214484586e-42
1347000,1.1260383020374446e-42
1348000,1.1294834319227867e-42
1349000,1.132932508007816e-42
1350000,1.1363855272073265e-42
1351000,1.1398424864475286e-42
1352000,1.1433033826659946e-42
1353000,1.1467682128116096e-42
1354000,1.150236973844522e-42
1355000,1.1537096627360926e-42
1356000,1.1571862764688451e-42
1357000,1.1606668120364188e-42
1358000,1.1641512664435162e-42
1359000,1.1676396367058572e-42
1360000,1.1711319198501282e-42
1361000,1.1746281129139343e-42
1362000,1.1781282129457536e-42
1363000,1.1816322170048849e-42
1364000,1.1851401221614051e-42
1365000,1.1886519254961174e-42
1366000,1.1921676241005075e-42
1367000,1.1956872150766938e-42
1368000,1.1992106955373845e-42
1369000,1.2027380626058278e-42
1370000,1.2062693134157675e-42
1371000,1.2098044451113958e-42
1372000,1.2133434548473095e-42
1373000,1.2168863397884628e-42
1374000,1.2204330971101227e-42
1375000,1.2239837239978256e-42
1376000,1.2275382176473289e-42
1377000,1.23109657526457e-42
1378000,1.2346587940656207e-42
1379000,1.2382248712766419e-42
1380000,1.2417948041338418e-42
1381000,1.2453685898834316e-42
1382000,1.2489462257815806e-42
1383000,1.2525277090943753e-42
1384000,1.2561130370977755e-42
1385000,1.2597022070775709e-42
1386000,1.263295216329339e-42
1387000,1.2668920621584028e-42
1388000,1.2704927418797898e-42
1389000,1.2740972528181876e-42
1390000,1.2777055923079046e-42
1391000,1.281317757692827e-42
1392000,1.284933746326379e-42
1393000,1.2885535555714795e-42
1394000,1.2921771828005042e-42
1395000,1.2958046253952411e-42
1396000,1.2994358807468554e-42
1397000,1.303070946255843e-42
1398000,1.3067098193319953e-42
1399000,1.3103524973943577e-42
1400000,1.3139989778711886e-42
1401000,1.3176492581999233e-42
1402000,1.3213033358271306e-42
1403000,1.3249612082084776e-42
1404000,1.3286228728086876e-42
1405000,1.332288327101504e-42
1406000,1.33595756856965e-42
1407000,1.3396305947047926e-42
1408000,1.3433074030075002e-42
1409000,1.3469879909872102e-42
1410000,1.3506723561621868e-42
1411000,1.3543604960594858e-42
1412000,1.3580524082149171e-42
1413000,1.361748090173007e-42
1414000,1.3654475394869608e-42
1415000,1.3691507537186268e-42
1416000,1.3728577304384596e-42
1417000,1.3765684672254836e-42
1418000,1.3802829616672563e-42
1419000,1.3840012113598331e-42
1420000,1.3877232139077303e-42
1421000,1.3914489669238908e-42
1422000,1.3951784680296475e-42
1423000,1.3989117148546874e-42
1424000,1.4026487050370183e-42
1425000,1.4063894362229325e-42
1426000,1.4101339060669706e-42
1427000,1.4138821122318904e-42
1428000,1.4176340523886306e-42
1429000,1.4213897242162743e-42
1430000,1.4251491254020174e-42
1431000,1.4289122536411352e-42
1432000,1.4326791066369456e-42
1433000,1.436449682100778e-42
1434000,1.4402239777519392e-42
1435000,1.4440019913176794e-42
1436000,1.4477837205331597e-42
1437000,1.4515691631414182e-42
1438000,1.4553583168933385e-42
1439000,1.4591511795476153e-42
1440000,1.462947748870725e-42
1441000,1.466748022636888e-42
1442000,1.470551998628042e-42
1443000,1.4743596746338064e-42
1444000,1.4781710484514532e-42
1445000,1.4819861178858696e-42
1446000,1.485804880749535e-42
1447000,1.4896273348624826e-42
1448000,1.4934534780522712e-42
1449000,1.4972833081539516e-42
1450000,1.5011168230100392e-42
1451000,1.504954020470481e-42
1452000,1.5087948983926242e-42
1453000,1.5126394546411868e-42
1454000,1.5164876870882277e-42
1455000,1.5203395936131158e-42
1456000,1.5241951721024976e-42
1457000,1.5280544204502725e-42
1458000,1.5319173365575578e-42
1459000,1.535783918332662e-42
1460000,1.5396541636910544e-42
1461000,1.543528070555336e-42
1462000,1.5474056368552077e-42
1463000,1.5512868605274468e-42
1464000,1.5551717395158734e-42
1465000,1.5590602717713202e-42
1466000,1.562952455251611e-42
1467000,1.5668482879215234e-42
1468000,1.570747767752767e-42
1469000,1.574650892723952e-42
1470000,1.5785576608205612e-42
1471000,1.5824680700349232e-42
1472000,1.5863821183661827e-42
1473000,1.590299803820275e-42
1474000,1.5942211244098957e-42
1475000,1.5981460781544764e-42
1476000,1.602074663080155e-42
1477000,1.6060068772197464e-42
1478000,1.6099427186127236e-42
1479000,1.6138821853051797e-42
1480000,1.6178252753498095e-42
1481000,1.6217719868058796e-42
1482000,1.6257223177392005e-42
1483000,1.629676266222103e-42
1484000,1.6336338303334106e-42
1485000,1.6375950081584124e-42
1486000,1.641559797788838e-42
1487000,1.6455281973228302e-42
1488000,1.6495002048649224e-42
1489000,1.6534758185260103e-42
1490000,1.657455036423324e-42
1491000,1.6614378566804092e-42
1492000,1.665424277427094e-42
1493000,1.6694142967994706e-42
1494000,1.673407912939865e-42
1495000,1.677405123996814e-42
1496000,1.6814059281250414e-42
1497000,1.685410323485433e-42
1498000,1.6894183082450073e-42
1499000,1.6934298805769e-42
1500000,1.6974450386603276e-42
1501000,1.7014637806805772e-42
1502000,1.7054861048289687e-42
1503000,1.7095120093028396e-42
1504000,1.7135414923055193e-42
1505000,1.717574552046301e-42
1506000,1.721611186740424e-42
1507000,1.7256513946090443e-42
1508000,1.729695173879217e-42
1509000,1.733742522783867e-42
1510000,1.7377934395617717e-42
1511000,1.7418479224575313e-42
1512000,1.745905969721549e-42
1513000,1.7499675796100114e-42
1514000,1.754032750384858e-42
1515000,1.758101480313764e-42
1516000,1.7621737676701178e-42
1517000,1.7662496107329937e-42
1518000,1.7703290077871354e-42
1519000,1.774411957122928e-42
1520000,1.7784984570363808e-42
1521000,1.7825885058291013e-42
1522000,1.786682101808275e-42
1523000,1.790779243286642e-42
1524000,1.7948799285824795e-42
1525000,1.798984156019571e-42
1526000,1.8030919239271952e-42
1527000,1.807203230640099e-42
1528000,1.811318074498474e-42
1529000,1.8154364538479394e-42
1530000,1.8195583670395197e-42
1531000,1.8236838124296207e-42
1532000,1.8278127883800124e-42
1533000,1.831945293257806e-42
1534000,1.836081325435434e-42
1535000,1.8402208832906252e-42
1536000,1.8443639652063912e-42
1537000,1.848510569571001e-42
1538000,1.8526606947779615e-42
1539000,1.8568143392259943e-42
1540000,1.860971501319023e-42
1541000,1.865132179466145e-42
1542000,1.8692963720816163e-42
1543000,1.8734640775848275e-42
1544000,1.877635294400288e-42
1545000,1.8818100209576037e-42
1546000,1.8859882556914574e-42
1547000,1.8901699970415888e-42
1548000,1.8943552434527766e-42
1549000,1.8985439933748178e-42
1550000,1.902736245262507e-42
1551000,1.90693199757562e-42
1552000,1.9111312487788937e-42
1553000,1.9153339973420034e-42
1554000,1.91954024173955e-42
1555000,1.9237499804510326e-42
1556000,1.9279632119608416e-42
1557000,1.9321799347582273e-42
1558000,1.9364001473372876e-42
1559000,1.9406238481969517e-42
1560000,1.9448510358409543e-42
1561000,1.9490817087778233e-42
1562000,1.953315865520858e-42
1563000,1.9575535045881145e-42
1564000,1.961794624502383e-42
1565000,1.9660392237911706e-42
1566000,1.9702873009866876e-42
1567000,1.974538854625823e-42
1568000,1.9787938832501313e-42
1569000,1.9830523854058137e-42
1570000,1.9873143596436985e-42
1571000,1.9915798045192244e-42
1572000,1.9958487185924256e-42
1573000,2.0001211004279094e-42
1574000,2.0043969485948435e-42
1575000,2.0086762616669343e-42
1576000,2.0129590382224126e-42
1577000,2.0172452768440157e-42
1578000,2.0215349761189705e-42
1579000,2.0258281346389762e-42
1580000,2.030124751000185e-42
1581000,2.0344248238031897e-42
1582000,2.0387283516530045e-42
1583000,2.0430353331590455e-42
1584000,2.0473457669351218e-42
1585000,2.0516596515994098e-42
1586000,2.0559769857744412e-42
1587000,2.0602977680870888e-42
1588000,2.064621997168544e-42
1589000,2.068949671654306e-42
1590000,2.0732807901841633e-42
1591000,2.0776153514021777e-42
1592000,2.0819533539566672e-42
1593000,2.0862947965001918e-42
1594000,2.0906396776895374e-42
1595000,2.094987996185698e-42
1596000,2.099339750653861e-42
1597000,2.103694939763393e-42
1598000,2.1080535621878217e-42
1599000,2.1124156166048208e-42
1600000,2.1167811016961963e-42
1601000,2.1211500161478677e-42
1602000,2.1255223586498573e-42
1603000,2.1298981278962692e-42
1604000,2.1342773225852794e-42
1605000,2.1386599414191157e-42
1606000,2.1430459831040462e-42
1607000,2.1474354463503648e-42
1608000,2.1518283298723705e-42
1609000,2.1562246323883596e-42
1610000,2.1606243526206057e-42
1611000,2.1650274892953484e-42
1612000,2.169434041142775e-42
1613000,2.1738440068970092e-42
1614000,2.1782573852960938e-42
1615000,2.1826741750819793e-42
1616000,2.187094375000505e-42
1617000,2.1915179838013876e-42
1618000,2.195945000238208e-42
1619000,2.2003754230683927e-42
1620000,2.2048092510532048e-42
1621000,2.2092464829577243e-42
1622000,2.213687117550839e-42
1623000,2.2181311536052256e-42
1624000,2.2225785898973418e-42
1625000,2.2270294252074063e-42
1626000,2.2314836583193868e-42
1627000,2.23594128802099e-42
1628000,2.240402313103642e-42
1629000,2.2448667323624786e-42
1630000,2.2493345445963287e-42
1631000,2.2538057486077043e-42
1632000,2.2582803432027836e-42
1633000,2.2627583271914016e-42
1634000,2.2672396993870283e-42
1635000,2.2717244586067675e-42
1636000,2.2762126036713334e-42
1637000,2.2807041334050406e-42
1638000,2.2851990466357954e-42
1639000,2.289697342195072e-42
1640000,2.2941990189179136e-42
1641000,2.298704075642906e-42
1642000,2.3032125112121736e-42
1643000,2.307724324471361e-42
1644000,2.3122395142696236e-42
1645000,2.3167580794596155e-42
1646000,2.3212800188974722e-42
1647000,2.3258053314428032e-42
1648000,2.3303340159586718e-42
1649000,2.334866071311595e-42
1650000,2.3394014963715175e-42
1651000,2.343940290011808e-42
1652000,2.3484824511092448e-42
1653000,2.3530279785439988e-42
1654000,2.35757687119963e-42
1655000,2.3621291279630662e-42
1656000,2.3666847477245963e-42
1657000,2.371243729377858e-42
1658000,2.3758060718198224e-42
1659000,2.3803717739507856e-42
1660000,2.3849408346743533e-42
1661000,2.3895132528974322e-42
1662000,2.3940890275302157e-42
1663000,2.3986681574861726e-42
1664000,2.4032506416820356e-42
1665000,2.4078364790377896e-42
1666000,2.4124256684766603e-42
1667000,2.417018208925101e-42
1668000,2.4216140993127827e-42
1669000,2.4262133385725828e-42
1670000,2.430815925640571e-42
1671000,2.4354218594559977e-42
1672000,2.4400311389612915e-42
1673000,2.444643763102033e-42
1674000,2.4492597308269553e-42
1675000,2.4538790410879272e-42
1676000,2.4585016928399455e-42
1677000,2.463127685041119e-42
1678000,2.46775701665266e-42
1679000,2.4723896866388753e-42
1680000,2.477025693967153e-42
1681000,2.4816650376079523e-42
1682000,2.4863077165347878e-42
1683000,2.4909537297242276e-42
1684000,2.4956030761558744e-42
1685000,2.5002557548123596e-42
1686000,2.50491176467933e-42
1687000,2.5095711047454382e-42
1688000,2.5142337740023304e-42
1689000,2.5188997714446395e-42
1690000,2.5235690960699694e-42
1691000,2.5282417468788875e-42
1692000,2.5329177228749146e-42
1693000,2.537597023064514e-42
1694000,2.5422796464570784e-42
1695000,2.5469655920649238e-42
1696000,2.5516548589032754e-42
1697000,2.5563474459902612e-42
1698000,2.5610433523468977e-42
1699000,2.5657425769970817e-42
1700000,2.570445118967582e-42
1701000,2.5751509772880233e-42
1702000,2.5798601509908852e-42
1703000,2.584572639111483e-42
1704000,2.5892884406879638e-42
1705000,2.5940075547612932e-42
1706000,2.5987299803752483e-42
